Code,Name,Tags,Type,PostingPriority,PreloadDxBoxes3to20
E940.9,UNS CNS STIMULANT ADVRSE EFF TX USE - E940.9,NULL,,0,NULL
E941.0,CHOLINERGICS CAUS ADVRSE EFF TX USE - E941.0,NULL,,0,NULL
E941.1,PARASYMPATHOLYTC ADVRSE EFF TX USE - E941.1,NULL,,0,NULL
E941.2,SYMPATHOMIMETICS ADVRSE EFF TX USE - E941.2,NULL,,0,NULL
E941.3,SYMPATHOLYTICS ADVRSE EFF TX USE - E941.3,NULL,,0,NULL
E941.9,UNS AUTONOM AGT ADVRSE EFF TX USE - E941.9,NULL,,0,NULL
E942.0,CARD RHYTH REGUL ADVRSE EFF TX USE - E942.0,NULL,,0,NULL
E942.1,CARDIOTONICS ADVRSE EFF TX USE - E942.1,NULL,,0,NULL
E942.2,ANTILIPEMICS ADVRSE EFF TX USE - E942.2,NULL,,0,NULL
E942.3,GANG-BLK AGTS CAUS ADVRS EFF TX USE - E942.3,NULL,,0,NULL
E942.4,CORONARY VASODIL ADVRSE EFF TX USE - E942.4,NULL,,0,NULL
E942.5,OTH VASODILATORS ADVRSE EFF TX USE - E942.5,NULL,,0,NULL
E942.6,ANTIHYPERTEN AGT ADVRSE EFF TX USE - E942.6,NULL,,0,NULL
E942.7,ANTIVARICOSE ADVRSE EFF TX USE - E942.7,NULL,,0,NULL
E942.8,CAPILLARY-ACT ADVRSE EFF TX USE - E942.8,NULL,,0,NULL
E942.9,OTH&UNS CARDIOVAS ADVRSE EFF TX USE - E942.9,NULL,,0,NULL
E943.0,ANTACIDS CAUS ADVRSE EFF TX USE - E943.0,NULL,,0,NULL
E943.1,IRRIT CATHARTIC ADVRSE EFF TX USE - E943.1,NULL,,0,NULL
E943.2,EMOLL CATHARTICS ADVRSE EFF TX USE - E943.2,NULL,,0,NULL
E943.3,OTH CATHARTICS ADVRSE EFF TX USE - E943.3,NULL,,0,NULL
E943.4,DIGESTANTS CAUS ADVRS EFF TX USE - E943.4,NULL,,0,NULL
E943.5,ANTIDIARRHEA AGT ADVRSE EFF TX USE - E943.5,NULL,,0,NULL
E943.6,EMETICS CAUS ADVRS EFF TX USE - E943.6,NULL,,0,NULL
E943.8,OTH GI AGENT ADVRSE EFF TX USE - E943.8,NULL,,0,NULL
E943.9,UNS GI AGENT ADVRSE EFF TX USE - E943.9,NULL,,0,NULL
E944.0,MERCURY DIURETIC ADVRSE EFF TX USE - E944.0,NULL,,0,NULL
E944.1,PURINE DIURETICS ADVRSE EFF TX USE - E944.1,NULL,,0,NULL
E944.2,ACETAZOLAMIDE ADVRSE EFF TX USE - E944.2,NULL,,0,NULL
E944.3,SALURETICS CAUS ADVRS EFF TX USE - E944.3,NULL,,0,NULL
E944.4,OTH DIURETICS CAUS ADVRS EFF TX USE - E944.4,NULL,,0,NULL
E944.5,ELECTROLYTE AGT ADVRSE EFF TX USE - E944.5,NULL,,0,NULL
E944.6,OTH MINERAL SALT ADVRSE EFF TX USE - E944.6,NULL,,0,NULL
E944.7,URIC ACID METAB ADVRSE EFF TX USE - E944.7,NULL,,0,NULL
E945.0,OXYTOCIC AGTS CAUS ADVRS EFF TX USE - E945.0,NULL,,0,NULL
E945.1,SMOOTH MUSC RELX ADVRSE EFF TX USE - E945.1,NULL,,0,NULL
E945.2,SKELET MUSC RELX ADVRSE EFF TX USE - E945.2,NULL,,0,NULL
E945.3,OTH&UNS MUSC AGT ADVRSE EFF TX USE - E945.3,NULL,,0,NULL
E945.4,ANTITUSSIVES CAUS ADVRS EFF TX USE - E945.4,NULL,,0,NULL
E945.5,EXPECTORANTS CAUS ADVRS EFF TX USE - E945.5,NULL,,0,NULL
E945.6,ANTI-COMMON COLD ADVRSE EFF TX USE - E945.6,NULL,,0,NULL
E945.7,ANTIASTHMATICS ADVRSE EFF TX USE - E945.7,NULL,,0,NULL
E945.8,UNS RESP RX CAUS ADVRS EFF TX USE - E945.8,NULL,,0,NULL
E946.0,LOC ANTI-INFECTV ADVRSE EFF TX USE - E946.0,NULL,,0,NULL
E946.1,ANTIPRURITICS CAUS ADVRS EFF TX USE - E946.1,NULL,,0,NULL
E946.2,LOCAL ASTRINGENT ADVRSE EFF TX USE - E946.2,NULL,,0,NULL
E946.3,EMOLLIENT/DEMULC ADVRSE EFF TX USE - E946.3,NULL,,0,NULL
E946.4,HAIR/SCALP PREP ADVRSE EFF TX USE - E946.4,NULL,,0,NULL
E946.5,EYE ANTI-INF/RX ADVRSE EFF TX USE - E946.5,NULL,,0,NULL
E946.6,ENT ANTI-INF/RX ADVRSE EFF TX USE - E946.6,NULL,,0,NULL
E946.7,TOPIC DENTAL RX ADVRSE EFF TX USE - E946.7,NULL,,0,NULL
E946.8,OTH SKIN AGENT ADVRSE EFF TX USE - E946.8,NULL,,0,NULL
E946.9,UNS SKIN AGENT ADVRSE EFF TX USE - E946.9,NULL,,0,NULL
E947.0,DIETETICS CAUS ADVRS EFF TX USE - E947.0,NULL,,0,NULL
E947.1,LIPOTROPIC RX CAUS ADVRS EFF TX USE - E947.1,NULL,,0,NULL
E947.2,ANTIDOTES NEC ADVRSE EFF TX USE - E947.2,NULL,,0,NULL
E947.3,ALCOHOL DETER ADVRSE EFF TX USE - E947.3,NULL,,0,NULL
E947.4,PHARMACEUT EXCIP ADVRSE EFF TX USE - E947.4,NULL,,0,NULL
E947.8,OTH MEDICINAL ADVRSE EFF TX USE - E947.8,NULL,,0,NULL
E947.9,UNS MEDICINAL ADVRSE EFF TX USE - E947.9,NULL,,0,NULL
E948.0,BCG VACC CAUS ADVRS EFF TX USE - E948.0,NULL,,0,NULL
E948.1,TYPHOID VACCINE ADVRSE EFF TX USE - E948.1,NULL,,0,NULL
E948.2,CHOLERA VACC CAUS ADVRS EFF TX USE - E948.2,NULL,,0,NULL
E948.3,PLAGUE VACC CAUS ADVRS EFF TX USE - E948.3,NULL,,0,NULL
E948.4,TETANUS VACC CAUS ADVRS EFF TX USE - E948.4,NULL,,0,NULL
E948.5,DIPHTH VACC CAUS ADVRS EFF TX USE - E948.5,NULL,,0,NULL
E948.6,PERTUSSIS VACC ADVRSE EFF TX USE - E948.6,NULL,,0,NULL
E948.8,OTH&UNS BACT VACC ADVRSE EFF TX USE - E948.8,NULL,,0,NULL
E948.9,MIX BACT VACCINE ADVRSE EFF TX USE - E948.9,NULL,,0,NULL
E949.0,SMPOX VACC CAUS ADVRS EFF TX USE - E949.0,NULL,,0,NULL
E949.1,RABIES VACC CAUS ADVRS EFF TX USE - E949.1,NULL,,0,NULL
E949.2,TYPHUS VACC CAUS ADVRS EFF TX USE - E949.2,NULL,,0,NULL
E949.3,YELLOW FEVER VACC ADVRSE EFF TX USE - E949.3,NULL,,0,NULL
E949.4,MEASLES VACC CAUS ADVRS EFF TX USE - E949.4,NULL,,0,NULL
E949.5,POLIOMYEL VAC CAUS ADVRS EFF TX USE - E949.5,NULL,,0,NULL
E949.6,OTH&UNS VIRAL VAC ADVRSE EFF TX USE - E949.6,NULL,,0,NULL
E949.7,MIXED VIRAL-BACT ADVRSE EFF TX USE - E949.7,NULL,,0,NULL
E949.9,OTH&UNS BIOLOGIC ADVRSE EFF TX USE - E949.9,NULL,,0,NULL
E950.0,SUI&SLF-PSN-ANALGES-ANTIPYRET - E950.0,NULL,,0,NULL
E950.1,SUI&SLF-INFLICT POISN BARBITURATES - E950.1,NULL,,0,NULL
E950.2,SUI&SLF-INFLCT PSN-OTH SEDAT&HYPNOT - E950.2,NULL,,0,NULL
E950.3,SUI&SLF-INFLCT PSN-TRANQ&PSYCHOTROP - E950.3,NULL,,0,NULL
E950.4,SUI&SELF-POISON-OTH RX&MED SBSTNC - E950.4,NULL,,0,NULL
E950.5,SUI&SELF-POISON-UNS RX/MED SBSTNC - E950.5,NULL,,0,NULL
E950.6,SUI&SLF-PSN-AGRICUL-HORTICUL CHEM - E950.6,NULL,,0,NULL
E950.7,SUI&SLF-POISN CORROS&CAUSTIC SBSTNC - E950.7,NULL,,0,NULL
E950.8,SUI&SLF-INFLCT POISN-ARSENIC&COMPND - E950.8,NULL,,0,NULL
E950.9,SUI&SLF-POISN-UNS SOLID&LQD SBSTNC - E950.9,NULL,,0,NULL
E951.0,SUI&SELF-POISON GAS DSTRBD PIPLINE - E951.0,NULL,,0,NULL
E951.1,SUI&SLF-INFLCT PSN-LIQ PETRO GAS-MO - E951.1,NULL,,0,NULL
E951.8,SUI&SLF-INFLICT PSN OTH UTILITY GAS - E951.8,NULL,,0,NULL
E952.0,SUI&SLF-INFLCT PSN-MTR VH EXHST GAS - E952.0,NULL,,0,NULL
E952.1,SUI&SLF-INFLCT PSN-OTH CARB MONOXID - E952.1,NULL,,0,NULL
E952.8,SUI&SELF-POISON-OTH SPEC GAS&VAPR - E952.8,NULL,,0,NULL
E952.9,SUI&SLF-INFLCT POISN-UNS GAS&VAPORS - E952.9,NULL,,0,NULL
E953.0,SUICIDE&SELF-INFLICT INJURY HANGING - E953.0,NULL,,0,NULL
E953.1,SUI&SLF-INJURY-SUFFOCAT-PLASTIC BAG - E953.1,NULL,,0,NULL
E953.8,SUI&SLF INJR HANG&SUFFOCAT OTH SPEC - E953.8,NULL,,0,NULL
E953.9,SUI&SLF INJR HANG&SUFFOCAT UNS - E953.9,NULL,,0,NULL
E954,SUICIDE&SELF-INFLICT INJURY SUBMERS - E954,NULL,,0,NULL
E955.0,SUI&SELF-INFLICT INJURY BY HANDGUN - E955.0,NULL,,0,NULL
E955.1,SUICIDE&SELF-INFLICT INJURY SHOTGUN - E955.1,NULL,,0,NULL
E955.2,SUI&SLF-INFLICT INJR HUNTING RIFLE - E955.2,NULL,,0,NULL
E955.3,SUI&SLF-INFLCT INJR-MILITRY FIRARMS - E955.3,NULL,,0,NULL
E955.4,SUICIDE&SLF-INFLICT INJR UNS FIRARM - E955.4,NULL,,0,NULL
E955.5,SUICIDE&SLF-INFLICT INJR EXPLOSIVES - E955.5,NULL,,0,NULL
E955.6,SUICIDE&SELF-INFLICT INJURY AIR GUN - E955.6,NULL,,0,NULL
E955.7,SUI&SLF-INFLICT INJR PAINTBALL GUN - E955.7,NULL,,0,NULL
E955.9,SUI&SLF-INJR-FIRARMS&EXPLOSIV UNS - E955.9,NULL,,0,NULL
E956,SUIE&SLF-INJURY-CUT&PIERC INSTRUM - E956,NULL,,0,NULL
E957.0,SUI&SLF-INFLCT INJR-JUMP-RES PREMIS - E957.0,NULL,,0,NULL
E957.1,SUI&SLF-INJR-JUMP-OTH MAN-MDE STRCT - E957.1,NULL,,0,NULL
E957.2,SUI&SLF-INFLCT INJR-JUMP-NTURL SITE - E957.2,NULL,,0,NULL
E957.9,SUI&SLF-INFLICT INJR JUMP UNS SITE - E957.9,NULL,,0,NULL
E958.0,SUI&SLF-INJR JUMP/LYING BFOR MV OBJ - E958.0,NULL,,0,NULL
E958.1,SUICIDE&SLF-INFLICT INJR BURNS FIRE - E958.1,NULL,,0,NULL
E958.2,SUICIDE&SELF-INFLICTED INJURY SCALD - E958.2,NULL,,0,NULL
E958.3,SUI&SLF-INFLICT INJR EXTRMS COLD - E958.3,NULL,,0,NULL
E958.4,SUICIDE&SLF-INFLICT INJR ELECCUTION - E958.4,NULL,,0,NULL
E958.5,SUIE&SLF-INFLCT INJR-CRASH MOTR VEH - E958.5,NULL,,0,NULL
E958.6,SUI&SLF-INFLCT INJR-CRASHING AIRC - E958.6,NULL,,0,NULL
E958.7,SUI&SLF-INJR CAUSTC SBSTNC NO PSN - E958.7,NULL,,0,NULL
V10.3,PERSONAL HX MALIG NEOPLASM BREAST - V10.3,NULL,,0,NULL
V10.40,PERS HX MAL NEOPLSM UNS FE GNT ORGN - V10.40,NULL,,0,NULL
V10.41,PERS HX MALIG NEOPLASM CERV UTERI - V10.41,NULL,,0,NULL
V10.42,PERS HX MAL NEOPLSM OTH PART UTRUS - V10.42,NULL,,0,NULL
V10.43,PERSONAL HX MALIG NEOPLASM OVARY - V10.43,NULL,,0,NULL
V10.44,PERS HX MAL NEOPLSM OTH FE GNT ORGN - V10.44,NULL,,0,NULL
V10.45,PERS HX MAL NEO UNS MALE GNT ORGN - V10.45,NULL,,0,NULL
V10.46,PERSONAL HX MALIG NEOPLASM PROSTATE - V10.46,NULL,,0,NULL
V10.47,PERSONAL HX MALIG NEOPLASM TESTIS - V10.47,NULL,,0,NULL
V10.48,PERS HX MALIG NEOPLASM EPIDIDYMIS - V10.48,NULL,,0,NULL
V10.49,PERS HX MAL NEO OTH MALE GNT ORGN - V10.49,NULL,,0,NULL
V10.50,PERS HX MALIG NEOPLSM UNS URIN ORGN - V10.50,NULL,,0,NULL
V10.51,PERSONAL HX MALIG NEOPLASM BLADD - V10.51,NULL,,0,NULL
V10.52,PERSONAL HX MALIG NEOPLASM KIDNEY - V10.52,NULL,,0,NULL
V10.53,PERS HX MALIG NEOPLASM RENAL PELV - V10.53,NULL,,0,NULL
V10.59,PERS HX MALIG NEOPLSM OTH URIN ORGN - V10.59,NULL,,0,NULL
V10.60,PERSONAL HISTORY UNSPEC LEUKEMIA - V10.60,NULL,,0,NULL
V10.61,PERSONAL HISTORY LYMPHOID LEUKEMIA - V10.61,NULL,,0,NULL
V10.62,PERSONAL HISTORY MYELOID LEUKEMIA - V10.62,NULL,,0,NULL
V10.63,PERSONAL HISTORY MONOCYTIC LEUKEMIA - V10.63,NULL,,0,NULL
V10.69,PERSONAL HISTORY OF OTHER LEUKEMIA - V10.69,NULL,,0,NULL
V10.71,PERS HX LYMPHOSRCOM&RETICULOSRCOM - V10.71,NULL,,0,NULL
V10.72,PERSONAL HISTORY OF HODGKINS - V10.72,NULL,,0,NULL
V10.79,PERS HX OTH LYMPH&HEMATOPOIETIC NEO - V10.79,NULL,,0,NULL
V10.81,PERSONAL HX MALIG NEOPLASM BONE - V10.81,NULL,,0,NULL
V10.82,PERSONAL HX MALIG MELANOMA SKIN - V10.82,NULL,,0,NULL
V10.83,PERSONAL HX OTH MALIG NEOPLASM SKIN - V10.83,NULL,,0,NULL
V10.84,PERSONAL HISTORY MALIG NEOPLASM EYE - V10.84,NULL,,0,NULL
V10.85,PERSONAL HX MALIG NEOPLASM BRAIN - V10.85,NULL,,0,NULL
V10.86,PERS HX MAL NEO OTH PART NERV SYS - V10.86,NULL,,0,NULL
V10.87,PERSONAL HX MALIG NEOPLASM THYROID - V10.87,NULL,,0,NULL
V10.88,PERSONAL HX MAL NEO-OTH ENDOCRINE - V10.88,NULL,,0,NULL
V10.89,PERSONAL HX MALIG NEOPLASM OTH SITE - V10.89,NULL,,0,NULL
V10.90,PERSONAL HISTORY UNS MALIG NEOPLASM - V10.90,NULL,,0,NULL
V10.91,PERSONAL HX MALIG NEUROENDOCRN TUMR - V10.91,NULL,,0,NULL
V11.0,PERSONAL HISTORY OF SCHIZOPHRENIA - V11.0,NULL,,0,NULL
V11.1,PERSONAL HISTORY AFFECTIVE DISORDER - V11.1,NULL,,0,NULL
V11.2,PERSONAL HISTORY OF NEUROSIS - V11.2,NULL,,0,NULL
V11.3,PERSONAL HISTORY OF ALCOHOLISM - V11.3,NULL,,0,NULL
V11.4,PERS HX COMBAT OPERATNL STRSS REACT - V11.4,NULL,,0,NULL
V11.8,PERSONAL HX OTH MENTAL DISORDER - V11.8,NULL,,0,NULL
V11.9,PERSONAL HX UNSPEC MENTAL DISORDER - V11.9,NULL,,0,NULL
V12.00,PERS HX UNSPEC INF&PARASITIC DZ - V12.00,NULL,,0,NULL
V12.01,PERSONAL HISTORY OF TUBERCULOSIS - V12.01,NULL,,0,NULL
V12.02,PERSONAL HISTORY OF POLIOMYELITIS - V12.02,NULL,,0,NULL
V12.03,PERSONAL HISTORY OF MALARIA - V12.03,NULL,,0,NULL
V12.04,PERSONAL HISTORY OF MRSA - V12.04,NULL,,0,NULL
V12.09,PERS HX OTH INF&PARASITIC DISEASE - V12.09,NULL,,0,NULL
V12.1,PERSONAL HISTORY NUTRITIONAL DEFIC - V12.1,NULL,,0,NULL
V12.21,PERSONAL HISTORY GESTATIONAL DIAB - V12.21,NULL,,0,NULL
V12.29,PERS HX OTH ENDOCRN METAB IMMUN D/O - V12.29,NULL,,0,NULL
V12.3,PERSONAL HX DZ BLD&BLD-FORMING ORGN - V12.3,NULL,,0,NULL
V12.40,UNSPEC DISORER NERV SYS&SENSE ORGN - V12.40,NULL,,0,NULL
V12.41,BENIGN NEOPLASM OF THE BRAIN - V12.41,NULL,,0,NULL
V12.42,PERSONAL HX INFECTION CNTRL NRV SYS - V12.42,NULL,,0,NULL
V12.49,OTH D/O NERVOUS SYSTEM&SENSE ORGANS - V12.49,NULL,,0,NULL
V12.50,UNSPECIFIED CIRCULATORY DISEASE - V12.50,NULL,,0,NULL
V12.51,PH VENOUS THROMBOSIS AND EMBOLISM - V12.51,NULL,,0,NULL
V12.52,"PERSONAL HISTORY, THROMBOPHLEBITIS - V12.52",NULL,,0,NULL
V12.53,PERS HX SUDDEN CARD ARREST - V12.53,NULL,,0,NULL
V12.54,PERS HX TIA & CI W/O RESIDL DEFICTS - V12.54,NULL,,0,NULL
V12.55,PERSONAL HISTORY PULMONARY EMBOLISM - V12.55,NULL,,0,NULL
V12.59,PH OTHR DISEASES CIRCULATORY SYSTEM - V12.59,NULL,,0,NULL
V12.60,PERSONAL HISTORY UNS DZ RESP SYS - V12.60,NULL,,0,NULL
V12.61,PERSONAL HISTORY PNEUMONIA RECUR - V12.61,NULL,,0,NULL
V12.69,PERSONAL HISTORY OTH DZ RESP SYS - V12.69,NULL,,0,NULL
V12.70,PERS HX UNSPEC DIGESTIVE DISEASE - V12.70,NULL,,0,NULL
V12.71,PERSONAL HX PEPTIC ULCER DISEASE - V12.71,NULL,,0,NULL
V12.72,PERSONAL HISTORY OF COLONIC POLYPS - V12.72,NULL,,0,NULL
V12.79,PERS HX OTH DZ DIGESTIVE DISEASE - V12.79,NULL,,0,NULL
V13.00,PERSONAL HX UNSPEC URINARY DISORDER - V13.00,NULL,,0,NULL
V13.01,PERSONAL HISTORY OF URINARY CALCULI - V13.01,NULL,,0,NULL
V13.02,PERSONAL HISTORY OF UTI - V13.02,NULL,,0,NULL
V13.03,PERSONAL HISTORY NEPHROTIC SYNDROME - V13.03,NULL,,0,NULL
V13.09,PERS HX OTH DISORDER URINARY SYSTEM - V13.09,NULL,,0,NULL
V13.1,PERSONAL HX TROPHOBLASTIC DISEASE - V13.1,NULL,,0,NULL
V13.21,PERSONAL HISTORY OF PRE-TERM LABOR - V13.21,NULL,,0,NULL
V13.22,PERSONAL HISTORY CERVICAL DYSPLASIA - V13.22,NULL,,0,NULL
V13.23,PERSONAL HISTORY VAGINAL DYSPLASIA - V13.23,NULL,,0,NULL
V13.24,PERSONAL HISTORY VULVAR DYSPLASIA - V13.24,NULL,,0,NULL
V13.29,PERS HX OTH GENIT SYSTEM&OB D/O - V13.29,NULL,,0,NULL
V13.3,PERSONAL HX DZ SKIN&SUBCUT TISSUE - V13.3,NULL,,0,NULL
V13.4,PERSONAL HISTORY OF ARTHRITIS - V13.4,NULL,,0,NULL
V13.51,PERS HISTORY OF PATHOLOGIC FRACTURE - V13.51,NULL,,0,NULL
V13.52,PERSONAL HISTORY OF STRESS FRACTURE - V13.52,NULL,,0,NULL
V13.59,PERS HX OF OTH MUSCULOSKELETAL D/O - V13.59,NULL,,0,NULL
V13.61,PERSONAL HX CORRECTED HYPOSPADIAS - V13.61,NULL,,0,NULL
V13.62,PERS HX CORRECTED CONGN MALF GU SYS - V13.62,NULL,,0,NULL
V13.63,PERS HX CORCTED CONGEN MALF NV SYS - V13.63,NULL,,0,NULL
V13.64,PERS HX CORR CONGN MALF EE FCE NCK - V13.64,NULL,,0,NULL
V13.65,PERS HX CORR CNGN MALF HRT CIRC SYS - V13.65,NULL,,0,NULL
V13.66,PERS HX CORCTD CONGN MALF RESP SYS - V13.66,NULL,,0,NULL
V13.67,PERS HX CORR CONGN MALF DIGESTV SYS - V13.67,NULL,,0,NULL
V13.68,PERS HX CNGN MALF INTEG LMB MSK SYS - V13.68,NULL,,0,NULL
V13.69,PERSNL HX OTH CORRCT CONGEN MALFORM - V13.69,NULL,,0,NULL
V13.7,PERSONAL HISTORY PERINATAL PROBLEMS - V13.7,NULL,,0,NULL
V13.81,PERSONAL HISTORY OF ANAPHYLAXIS - V13.81,NULL,,0,NULL
V13.89,PERSONAL HISTORY OTH SPEC DISEASES - V13.89,NULL,,0,NULL
V13.9,PERSONAL HISTORY UNSPEC DISEASE - V13.9,NULL,,0,NULL
V14.0,PERSONAL HISTORY ALLERGY PENICILLIN - V14.0,NULL,,0,NULL
V14.1,PERSONAL HISTORY ALLERG OTH ABX AGT - V14.1,NULL,,0,NULL
V14.2,PERSONAL HX ALLERG SULFONAMIDES - V14.2,NULL,,0,NULL
V14.3,PERS HX ALLERG OTH ANTI-INFECTV AGT - V14.3,NULL,,0,NULL
V14.4,PERSONAL HX ALLERG ANESTHETIC AGT - V14.4,NULL,,0,NULL
V14.5,PERSONAL HX ALLERG NARCOTIC AGT - V14.5,NULL,,0,NULL
V14.6,PERSONAL HX ALLERG ANALGESIC AGT - V14.6,NULL,,0,NULL
V14.7,PERSONAL HX ALLERG SERUM/VACCINE - V14.7,NULL,,0,NULL
V14.8,PERS HX ALLERG OTH MEDICINAL AGT - V14.8,NULL,,0,NULL
V14.9,PERS HX ALLERG UNSPEC MEDICINAL AGT - V14.9,NULL,,0,NULL
V15.01,PERSONAL HISTORY ALLERGY TO PEANUTS - V15.01,NULL,,0,NULL
V15.02,PERSONAL HX ALLERG MILK PRODUCTS - V15.02,NULL,,0,NULL
V15.03,PERSONAL HISTORY OF ALLERGY TO EGGS - V15.03,NULL,,0,NULL
V15.04,PERSONAL HISTORY ALLERGY TO SEAFOOD - V15.04,NULL,,0,NULL
V15.05,PERSONAL HISTORY ALLERGY OTH FOODS - V15.05,NULL,,0,NULL
V15.06,ALLERGY TO INSECTS AND ARACHNIDS - V15.06,NULL,,0,NULL
V15.07,PERSONAL HISTORY ALLERGY TO LATEX - V15.07,NULL,,0,NULL
V15.08,PERSONAL HX ALLERG RADIOGRAPHIC DYE - V15.08,NULL,,0,NULL
V15.09,PERS HX-OTH ALLERG NOT MEDICINL AGT - V15.09,NULL,,0,NULL
V15.1,PERS HX-SURG HRT&GT VES W/HAZ HLTH - V15.1,NULL,,0,NULL
V15.21,PERS HX OF IN UTERO PROC DUR PG - V15.21,NULL,,0,NULL
V15.22,PERS HX OF IN UTERO PROC FETUS - V15.22,NULL,,0,NULL
V15.29,PERSONAL HX OF SURG TO OTH ORGANS - V15.29,NULL,,0,NULL
V15.3,PERS HX IRRAD PRS HAZARDS HEALTH - V15.3,NULL,,0,NULL
V15.41,PERS HX PHYS ABS PRS HAZARDS HLTH - V15.41,NULL,,0,NULL
V15.42,PERS HX EMOTIONAL ABS PRS HAZS HLTH - V15.42,NULL,,0,NULL
V15.49,PERS HX-OTH PSYCHOLOGICAL TRAUMA - V15.49,NULL,,0,NULL
V15.51,PERSONAL HISTORY OF TRAUMATIC FX - V15.51,NULL,,0,NULL
V15.52,PERSONAL HX TRAUMATIC BRAIN INJURY - V15.52,NULL,,0,NULL
V15.53,PERS HX RETAINED FB FULLY REMOVED - V15.53,NULL,,0,NULL
V15.59,PERSONAL HISTORY OF OTHER INJURY - V15.59,NULL,,0,NULL
V15.6,PERS HX POISN PRS HAZARDS HEALTH - V15.6,NULL,,0,NULL
V15.7,PERS HX CNTRACPTION PRS HAZS HLTH - V15.7,NULL,,0,NULL
V15.80,PERSONAL HX FAILED MOD SEDATION - V15.80,NULL,,0,NULL
V15.81,PERS HX NONCOMPLIANCE W/MEDICAL TX - V15.81,NULL,,0,NULL
V15.82,PERS HX TOBACCO PRS HAZARDS HLTH - V15.82,NULL,,0,NULL
V15.83,PERSONL HX UNDERIMMUNIZATION STATUS - V15.83,NULL,,0,NULL
V15.84,PERS HX CONTACT & EXPOSURE ASBESTOS - V15.84,NULL,,0,NULL
V15.85,PERS HX CONTCT & EXP HAZARD BDY FLD - V15.85,NULL,,0,NULL
V15.86,PERSONAL HX CONACT & EXPOSURE LEAD - V15.86,NULL,,0,NULL
V28.3,ENCOUNTER SCREEN MALFORM ULTRSONICS - V28.3,NULL,,0,NULL
V28.4,ANTENATL SCR FETAL GROWTH RETARD-US - V28.4,NULL,,0,NULL
V28.5,ANTENATAL SCREENING ISOIMMUNIZATION - V28.5,NULL,,0,NULL
V28.6,SCREENING OF STREPTOCOCCUS B - V28.6,NULL,,0,NULL
V28.81,ENCOUNTER FOR FETAL ANATOMIC SURVEY - V28.81,NULL,,0,NULL
V28.82,ENCOUNTER SCR FOR RISK OF PTL - V28.82,NULL,,0,NULL
V28.89,OTHER SPECIFIED ANTENATAL SCREENING - V28.89,NULL,,0,NULL
V28.9,UNSPECIFIED ANTENATAL SCREENING - V28.9,NULL,,0,NULL
V29.0,OBS&EVAL NBS&INFNT INF COND NOT FND - V29.0,NULL,,0,NULL
V29.1,OBS&EVAL NB&INFNT NURO COND NOT FND - V29.1,NULL,,0,NULL
V29.2,OBS&EVAL NB&INFNT RESP COND NOT FND - V29.2,NULL,,0,NULL
V29.3,OBSERVATION SPCT GENETIC/METAB COND - V29.3,NULL,,0,NULL
V29.8,OBS&EVAL NB&INFNT OTH COND NOT FND - V29.8,NULL,,0,NULL
V29.9,OBS&EVAL NB&INFNT UNS COND NOT FND - V29.9,NULL,,0,NULL
V30.00,SINGLE LIVEBORN HOSP W/O C-SEC - V30.00,NULL,,0,NULL
V30.01,SINGLE LIVEBORN HOSP C-SEC DELIV - V30.01,NULL,,0,NULL
V30.1,SINGLE LIVEB BEFORE ADMISS HOSP - V30.1,NULL,,0,NULL
V30.2,SINGLE LIVEB OUTSIDE HOSP&NOT HOSP - V30.2,NULL,,0,NULL
V31.00,LIVEB TWIN-MATE LIVEB HOSP WO C-SEC - V31.00,NULL,,0,NULL
V31.01,LIVEB TWIN-MATE LIVEB HOSP C-SEC - V31.01,NULL,,0,NULL
V31.1,LIVEB TWIN-MATE LIVEB BEFOR ADMISS - V31.1,NULL,,0,NULL
V31.2,LIVEB TWIN-MATE LIVEB-NOT HOSP - V31.2,NULL,,0,NULL
V32.00,LIVEBORN TWIN-MATE STILLB-W/O C-SEC - V32.00,NULL,,0,NULL
V32.01,LIVEBTWIN-MATE STILLB-HOSP C-SEC - V32.01,NULL,,0,NULL
V32.1,LIVEB TWIN-MATE STILLB-BEFOR ADMISS - V32.1,NULL,,0,NULL
V32.2,LIVEBORN TWIN-MATE STILLB-NOT HOSP - V32.2,NULL,,0,NULL
V33.00,LIVEB TWIN-UNS MATE-HOSP W/O C-SEC - V33.00,NULL,,0,NULL
V33.01,LIVEBORN TWIN-UNS MATE-HOSP C-SEC - V33.01,NULL,,0,NULL
V33.1,LIVEB TWIN-UNS MATE-BEFORE ADMISS - V33.1,NULL,,0,NULL
V33.2,LIVEBORN TWIN-UNS MATE-NOT HOSP - V33.2,NULL,,0,NULL
V34.00,LIVEB OTH MX-MATES LIVEB-W/O C-SEC - V34.00,NULL,,0,NULL
V34.01,LIVEB OTH MX-MATES LIVEB-HOSP C-SEC - V34.01,NULL,,0,NULL
V34.1,LIVEB OTH MX-MATES LIVEB BFOR ADM - V34.1,NULL,,0,NULL
V34.2,LIVEB OTH MX MATES LIVEB-NOT HOSP - V34.2,NULL,,0,NULL
V35.00,LIVEB OTH MX-MATES STILLB-W/O C-SEC - V35.00,NULL,,0,NULL
V35.01,LIVEB OTH MX-MATES STILLB-HOS C-SEC - V35.01,NULL,,0,NULL
V35.1,LIVEB OTH MX-MATES STILLB-BEFOR ADM - V35.1,NULL,,0,NULL
V35.2,LIVEB OTH MX- MATES STILLB-NOT HOSP - V35.2,NULL,,0,NULL
